id,input,output,real_output
nikluge-au-2022-train-010784,역시 남캐한테 박하네 이랬는데 진짜 이름이 진미채네 충격,0,
nikluge-au-2022-train-010785,이름몰라서 &name&씨라고 불럿늗데,0,
nikluge-au-2022-train-010786,남자연예인 존나패고싶어하는레즈비언친구들이랑 쇼타충 소름돋는다..,1,
nikluge-au-2022-train-010787,플리마켓,0,
nikluge-au-2022-train-010788,누가 싹쓸이해감,0,
nikluge-au-2022-train-010789,&name&: 은근 잘 팔림,0,
nikluge-au-2022-train-010790,있지: 걍 효녀임,0,
nikluge-au-2022-train-010791,관심없는 사람들도 얼굴 보고 관심생겨서 사감,0,
nikluge-au-2022-train-010792,&name&: &name&언니가 앨범 두개에 천원을 왜케 처절하게 외치냐함,0,
nikluge-au-2022-train-010793,티부페티쉬 아줌마페티쉬 전담충 주인공이 야한 옷 입어서 킬라킬 프사한 눈물의 레즈비언이랑 트친하실 분??,1,
nikluge-au-2022-train-010794,아까 패륜아 진짜 ㅉㅉ 한심하군아 소리 나오는 거 아는데 지들이 엄마도 아니고 왜케 모든 트윗마다 욕을함??,1,
nikluge-au-2022-train-010795,예술충영화..,1,
nikluge-au-2022-train-010796,돈없으니까기달려주세요,0,
nikluge-au-2022-train-010797,어떤 지하철 느개비 코파는중;,1,
nikluge-au-2022-train-010798,누구바람맞혀,0,
nikluge-au-2022-train-010799,언니아이돌할거구나..,0,
nikluge-au-2022-train-010800,나지근졸려서 무표덩임,0,
nikluge-au-2022-train-010801,앨범 2개에 천원에 팔음,0,
nikluge-au-2022-train-010802,그 애비 심은 데에 그 아들 나는 중,1,
nikluge-au-2022-train-010803,그냥 이게 원래 제 안목입니다.,0,
nikluge-au-2022-train-010804,모르겟다,0,
nikluge-au-2022-train-010805,정신없이 삼만원정도얻음,0,
nikluge-au-2022-train-010806,느개비시리즈라는말이너무웃기뮤,1,
nikluge-au-2022-train-010807,아아니라고요,0,
nikluge-au-2022-train-010808,아기와 아기라느느의미녀슨넫,0,
nikluge-au-2022-train-010809,어ㅐ 키링 밟음,0,
nikluge-au-2022-train-010810,빠꾸없이 물 뿌리고 바로 옷 덮어주네,0,
nikluge-au-2022-train-010811,넌 나에게 매일 첫사랑,0,
nikluge-au-2022-train-010812,무릎이 아픔..,0,
nikluge-au-2022-train-010813,궁금하다,0,
nikluge-au-2022-train-010814,유리 고양이도 키우고 강아지도 키우네...,0,
nikluge-au-2022-train-010815,알고 싶어,0,
nikluge-au-2022-train-010816,이거 좋음,0,
nikluge-au-2022-train-010817,주다 째려보지마,0,
nikluge-au-2022-train-010818,하긴...일반인도 ㅈ쟤보다 예쁜 사람 만긴 해,0,
nikluge-au-2022-train-010819,셔틀 시키지말고,0,
nikluge-au-2022-train-010820,레즈비언들이 군무새 예비군 한남들보다 최전방에 잇네...,1,
nikluge-au-2022-train-010821,난 읽는거 미뤄둠,0,
nikluge-au-2022-train-010822,(미치셧나요,1,
nikluge-au-2022-train-010823,멘탈안털리는날이없냐,0,
nikluge-au-2022-train-010824,나이제누워서포타읽다가잘래,0,
nikluge-au-2022-train-010825,나 진짜 외고 붙고싶다,0,
nikluge-au-2022-train-010826,갑자기와서죄송한데요,0,
nikluge-au-2022-train-010827,갓.띵곡임진짜.,0,
nikluge-au-2022-train-010828,시끄럽고좋슴니다,0,
nikluge-au-2022-train-010829,인디 음악이예용,0,
nikluge-au-2022-train-010830,힐링컨텐츠 ㅇ,0,
nikluge-au-2022-train-010831,방금기사봄,0,
nikluge-au-2022-train-010832,감사함다,0,
nikluge-au-2022-train-010833,대닪한발상이야..,0,
nikluge-au-2022-train-010834,내가잡는백합조합 레즈왕×지옥의헤녀조합이넺,0,
nikluge-au-2022-train-010835,나 유사돌밀도있고 로종포에 푸리즘도있네..,0,
nikluge-au-2022-train-010836,지금 매크안찍으면안된다,0,
nikluge-au-2022-train-010837,&name& 지 입으로 범죄자 재기 도와주고 싶다고 말한 놈인데 뭐,1,
nikluge-au-2022-train-010838,&name& 저놈은 줏대도 앖고..,1,
nikluge-au-2022-train-010839,말투도 비열하게 쫑알쫑알,1,
nikluge-au-2022-train-010840,냄저들 사이라 더 돋보이는 &name& 얼굴 크기,1,
nikluge-au-2022-train-010841,부치니스까진 어느 정도 그래 부치따라장이들아..,1,
nikluge-au-2022-train-010842,하겠는데 별거 다하더라,1,
nikluge-au-2022-train-010843,제작에 배급에 관까지 다처먹고 무슨 양심으로 &company& 배급을 없애?,1,
nikluge-au-2022-train-010844,남부의 여왕에서 여자 남자 운운하는 남자놈들 나올 때마다 마시기,1,
nikluge-au-2022-train-010845,영화 전체가 현실감으로 가득해서 넘 웃기달까,0,
nikluge-au-2022-train-010846,륵아읜 그 뭐야 마마보이 랩찔이 상이여,1,
nikluge-au-2022-train-010847,나한테 안 그러고 딴 애한테 해도 편파는 좀 재수 없음...,1,
nikluge-au-2022-train-010848,잘생기긴 했다 ㅎ,0,
nikluge-au-2022-train-010849,등신들을 볼 때면  그냥 너도 사람이라 감정이 있구나. 생각도 하고. 정도로 끝내는게 좋다고 생각한다.,1,
nikluge-au-2022-train-010850,찐따 주제에 너무 많은 사람들을 만나니까 버겁다.,1,
nikluge-au-2022-train-010851,너모 조아,0,
nikluge-au-2022-train-010852,플러팅 애지네,0,
nikluge-au-2022-train-010853,하지만 클래식 한남은 안댄다,1,
nikluge-au-2022-train-010854,한남 정말 싫어하구나,1,
nikluge-au-2022-train-010855,내가 뭘 본 거지,0,
nikluge-au-2022-train-010856,멋있다 진짜,0,
nikluge-au-2022-train-010857,멘마여 뭐여,0,
nikluge-au-2022-train-010858,미친거 아뉴?,0,
nikluge-au-2022-train-010859,혐관 허버허버~~!,1,
nikluge-au-2022-train-010860,그리고 공무직 근로자의 공감 능력 결여...,0,
nikluge-au-2022-train-010861,성실한 나라의 앨리스의 상담사가 떠올랐다.,0,
nikluge-au-2022-train-010862,(나쁘다고 힐난하는 것이 아니라 그냥.),0,
nikluge-au-2022-train-010863,내 남친한테 한남 갖다대지 마,1,
nikluge-au-2022-train-010864,날 욕하지 말고,0,
nikluge-au-2022-train-010865,너희 여기서 왜 이래...,0,
nikluge-au-2022-train-010866,(혼돈 그 어딘가),0,
nikluge-au-2022-train-010867,아 생각만해도 숨막혀하는 &name& 얼굴 너무 웃기다,0,
nikluge-au-2022-train-010868,아 제발요...,0,
nikluge-au-2022-train-010869,왼쪽 발에 리웨이 있습니다,0,
nikluge-au-2022-train-010870,분명히 말했어요,0,
nikluge-au-2022-train-010871,리웨이 깔려잇읍니다,0,
nikluge-au-2022-train-010872,다 비슷비슷 함...,0,
nikluge-au-2022-train-010873,하지만 모 그의 노래는 누군가에게는 빛이 되는 노래겠죠 함부로 별로다곤 말 몬하것어요,0,
nikluge-au-2022-train-010874,저두 씹덕임,1,
nikluge-au-2022-train-010875,냄져 얘기하니까 기겁하면서 싫어함,1,
nikluge-au-2022-train-010876,일을 못하겠어,0,
nikluge-au-2022-train-010877,근데 욱막 생각하니까 퇴근하고 싶다,0,
nikluge-au-2022-train-010878,새 카피가 장난 아니엿다,0,
nikluge-au-2022-train-010879,"약간 스마브라 같은 느낌인데 스마브라 상위 엿음,,,",0,
nikluge-au-2022-train-010880,막 천장에 줄 매달아서 매달릴 수도 잇고 화면 전체를 쓸어버리는 커맨드가 2개나 잇엇다,0,
nikluge-au-2022-train-010881,암튼 그걸로 플레이 하고 잇는데 내가 잇는 곳이 피시방인가 그랫엇음,0,
nikluge-au-2022-train-010882,그리고 &name&님이랑 &name&님이랑 행냐하고 잇엇는대,0,
nikluge-au-2022-train-010883,떆 나두 공부는 잘햇엇어,0,
nikluge-au-2022-train-010884,(수치사함,0,
nikluge-au-2022-train-010885,아 &name& 영화 극장에서 봐보고싶다,0,
nikluge-au-2022-train-010886,진짜 한번만 부탁드려요,0,
nikluge-au-2022-train-010887,영화 보는게 시들해진다 싶으면 키아로스타미를 보세요,0,
nikluge-au-2022-train-010888,영화제 접고 다 나가 뒈져,1,
nikluge-au-2022-train-010889,보니까 <타오르는 여인의 초상> 프라이드 말고도 개봉 전에 여기저기서 많이 틀 것 같구 연말쯤 되면 또 탐라에서 나만 못보고 있을듯..,0,
nikluge-au-2022-train-010890,죽고싶다 진짜루,0,
nikluge-au-2022-train-010891,저새끼들 양심좀 찾아주세요,1,
nikluge-au-2022-train-010892,다덤벼라,0,
nikluge-au-2022-train-010893,쿠소시나리오들아,0,
nikluge-au-2022-train-010894,잘했거든,0,
nikluge-au-2022-train-010895,내인생은...,0,
nikluge-au-2022-train-010896,제가좀 멍청하고시끄러울수도있습니다,1,
nikluge-au-2022-train-010897,하다못해 즈그들 부모도 했는데,1,
nikluge-au-2022-train-010898,그런생각을한다는게이미제정신이아니라는증거같지만,1,
nikluge-au-2022-train-010899,"저, 오늘부터 문학한남이 됩니다!",1,
nikluge-au-2022-train-010900,을 보면서 아니 뮤즈가 왔는데 &name&를 보러간단 말야?! 하면서 기겁을 하던 락한남들,1,
nikluge-au-2022-train-010901,"&name& 보고싶다,,",0,
nikluge-au-2022-train-010902,"그 일 있고나서 뒤돌아보지않고 부산떠났는데 어느날 술김에 기차타고 부산까지 와버린 &name&,,",0,
nikluge-au-2022-train-010903,시발 걍 강약약강 한남 그자체잖아,1,
nikluge-au-2022-train-010904,똘빡새끼들 공감능력 재기햇나,1,
nikluge-au-2022-train-010905,빌런이라하면 지들이 진짜 영화에 나오는 뭐라도 되는줄 알고 설침,1,
nikluge-au-2022-train-010906,걍 개진상범죄자한남,1,
nikluge-au-2022-train-010907,"호창그래,,,",0,
nikluge-au-2022-train-010908,밖에서 냄져들이 먼 괴상한 노래 열창하네,1,
nikluge-au-2022-train-010909,한남 범죄자들 모아놓고 팀 나눠서 서바이벌 하는 거임,1,
nikluge-au-2022-train-010910,&name& 진자 재수업다,1,
nikluge-au-2022-train-010911,한남들의 롤모델?,1,
nikluge-au-2022-train-010912,글고보면 울엄마 딸만 낳앗다고 은근슬쩍 뻐기던 친척들 개웃김,0,
nikluge-au-2022-train-010913,조금이라도 아들딸 차별 잇엇으면 내가 밤에 몰래 대구역에 버렷을지도 몰랑,1,
nikluge-au-2022-train-010914,아 할머니 그 얘기 이십년동안 햇잔아,0,
nikluge-au-2022-train-010915,그게 두려워서 비혼비출산임,0,
nikluge-au-2022-train-010916,아 너목들 때 부터 자꾸 주인공 말고 눈에 밟혀서 그냥 뷰티인사이드 부터는 음 이다희 나오니까 봐야지 이러고 봤는데 진짜..,0,
nikluge-au-2022-train-010917,&name& 최고다..,0,
nikluge-au-2022-train-010918,백기가 오면서 주먹밥 사다줌...,0,
nikluge-au-2022-train-010919,지나가세요,0,
nikluge-au-2022-train-010920,친구야 니가 제정신이 아니먄 나는 한 열다섯번쯤 쳐돈사람이야...,1,
nikluge-au-2022-train-010921,진짜ㅡㅏㄴㅡㅏ안녕,0,
nikluge-au-2022-train-010922,한남들 왜 섹스에 미쳤지,1,
nikluge-au-2022-train-010923,그냥 유령으로 변해서 아무 남돌한테 빙의해서 존잼인생 살고싶다,0,
nikluge-au-2022-train-010924,불량개비,1,
nikluge-au-2022-train-010925,섀드웰 이 얼티밋 틀딱새끼,1,
nikluge-au-2022-train-010926,남혐을 어떻게 안 해양!!,1,
nikluge-au-2022-train-010927,속수무책으로 잠을 잠,0,
nikluge-au-2022-train-010928,13. 31개 채우는거 가능하나...,0,
nikluge-au-2022-train-010929,귓구녕 닫고 진행하더니 결국 이꼬라지냐,1,
nikluge-au-2022-train-010930,개기엽어,0,
nikluge-au-2022-train-010931,떨린다 진짜,0,
nikluge-au-2022-train-010932,헐 내가 지금 뭘 본거야,0,
nikluge-au-2022-train-010933,ㅇ게 무슨일이야 진짜,0,
nikluge-au-2022-train-010934,나 심플리 간다,0,
nikluge-au-2022-train-010935,오늘 블루 어 거기 그 부분 네 맞아요,0,
nikluge-au-2022-train-010936,대상화와 혐오 없는 한국 스릴러...,0,
nikluge-au-2022-train-010937,그게 가능한 일인가...?,0,
nikluge-au-2022-train-010938,글고 버스타자마자 웬 한남이 쪼개고 잇어서 기분 잡침,1,
nikluge-au-2022-train-010939,지가 뭔데 내 생일을 축하해줘,1,
nikluge-au-2022-train-010940,장화를 선물받았는데... 너무 예쁘고... 너무.. 작다...,0,
nikluge-au-2022-train-010941,"이광고도 존나 걍,,,, 책 집어던지는 한남 덕에 아주 유해한 기분으로 &company& 보게 됨,,",1,
nikluge-au-2022-train-010942,사랑한다는 이유로 그랬다는 한남을 보는... 그런 느낌이었다....,1,
nikluge-au-2022-train-010943,아 너무 구리다,1,
nikluge-au-2022-train-010944,처 울면서 꾸약꾸역 열심히 살 거 알아서....,1,
nikluge-au-2022-train-010945,첫 학교 무슨 과였냐면 국제무역이엇음,0,
nikluge-au-2022-train-010946,국제???? 무역?????,0,
nikluge-au-2022-train-010947,합격하자마자 엄마한테 재수 선언햇다..,0,
nikluge-au-2022-train-010948,지가 잘난 줄 아는 선민의식 쩌는 새끼들이랑 부모가 돈 많은 게 지가 잘난 건 줄 아는 새끼들과 &affiliation&새끼들만 드글거렷다,1,
nikluge-au-2022-train-010949,글고 김실장 안경 패션안경 맞나봄,0,
nikluge-au-2022-train-010950,아니 어느 빡대가리가 지 본명 성 따서 스파이짓 함,1,
nikluge-au-2022-train-010951,아 설레발 치고 싶은 마음 반 그러다가 일을 망칠까봐 참고있는 거 반임...,0,
nikluge-au-2022-train-010952,사랑꿈이든 뭐든 한남 다 똑같구나,1,
nikluge-au-2022-train-010953,솔직히 어지간한 자칭시네필들은 다 음침존빻한남이라서....,1,
nikluge-au-2022-train-010954,술 먹다 어케 될 지 모름..,0,
nikluge-au-2022-train-010955,"간잽 중이엇는데,,,",0,
nikluge-au-2022-train-010956,10대 여힉생들은 본인의 남아이돌과 친하다는 이유로 성폭행으로 고소한 여자를 유흥업소에서 일한다는 이유로 꽃뱀으로 시위하고..,1,
nikluge-au-2022-train-010957,거기서 한 남자는 남자는 여자의 지갑이 아니라 이지랄...,1,
nikluge-au-2022-train-010958,지정생존자의 가장 큰 문제는,0,
nikluge-au-2022-train-010959,"현대사를 너무 직접적으로 건드리면서,",0,
nikluge-au-2022-train-010960,그 결과 역사가 오히려 흐려진다는 점이라고 생각함...,0,
nikluge-au-2022-train-010961,으 한남새끼 무단횡단 오져,1,
nikluge-au-2022-train-010962,"진심 나 너무 빻은 사람인데,,,",1,
nikluge-au-2022-train-010963,애들 머리색이,0,
nikluge-au-2022-train-010964,저는 오빠들밖에 없어요.....,0,
nikluge-au-2022-train-010965,저는 핑크메이드복을 좋아하는  개변태새끼입니다~~~,1,
nikluge-au-2022-train-010966,디폴트 네임이 투희인건 지금 알았어,0,
nikluge-au-2022-train-010967,븅신 한남들은 몰라서 안입는거고...,1,
nikluge-au-2022-train-010968,호구로 취급하기,1,
nikluge-au-2022-train-010969,먼가 그런 한남이랑 사귀는 여자도,1,
nikluge-au-2022-train-010970,지능문제같자너,1,
nikluge-au-2022-train-010971,보드게임카페 갔는데 우리한테 설명 필요하냐고,0,
nikluge-au-2022-train-010972,안물어봄,0,
nikluge-au-2022-train-010973,(마누라가 얼굴 뜯어먹으려고 결혼했다가 삼진에바 맞고 이혼함),1,
nikluge-au-2022-train-010974,묶으면되지않나요??,0,
nikluge-au-2022-train-010975,개자식들,1,
nikluge-au-2022-train-010976,(서른이라고 했음),0,
nikluge-au-2022-train-010977,(거기서 잘먹고 잘살아라,0,
nikluge-au-2022-train-010978,눈물을 닦으며 트윗을 씁니다,0,
nikluge-au-2022-train-010979,오늘 한우리에서 완.전.체 오타쿠 한남 봄,1,
nikluge-au-2022-train-010980,가슴 한 켠이 뻥 뚫린거같다고요.,0,
nikluge-au-2022-train-010981,벤지녀는 존나 메갈일듯,1,
nikluge-au-2022-train-010982,어중이떠중이티부들은 주제파악하고 열심히살기때문에,1,
nikluge-au-2022-train-010983,보드게임 하는 도태 인셀 한남들이랑은 같이 게임 할 생각도 없고 일도 없지만 저런 글 볼때마다 너무 빡침...,1,
nikluge-au-2022-train-010984,아방수노인비엘수호자,0,
nikluge-au-2022-train-010985,초흥분w 해버렸달까요,0,
nikluge-au-2022-train-010986,너무 좋아서 눈물나옴,0,
nikluge-au-2022-train-010987,우리학교는 서울대 못보내는 꼴통학교엿어,1,
nikluge-au-2022-train-010988,그렇게오래걸랴요?????,0,
nikluge-au-2022-train-010989,돌은놈이네요,1,
nikluge-au-2022-train-010990,검색어를 입력하세요www,0,
nikluge-au-2022-train-010991,이런 행운이,0,
nikluge-au-2022-train-010992,지 식 아님 아닌 거지 굳이 저렇게 싸가지 없이 쓰노,1,
nikluge-au-2022-train-010993,그래서 일부 한남들이 말하는 `그저 성욕해소의 도구일뿐`이라는 주장은 일부는 진실이겠지만 멍청한 주장이고,1,
nikluge-au-2022-train-010994,행위를 촉발할 수도 있는 재현과 행위를 하도록 만들어진 게 어떻게 똑같이 놓일 수 있는 거지?,0,
